id,created_at,text 
1385304729299849216,2021-04-22 18:49:19,"b'RT @PatrickBWeiler: This morning, I had a call with Ministers @JonathanWNV and @s_guilbeault on Canada\xe2\x80\x99s new 2030 climate target which comm\xe2\x80\xa6'"
1385288317940477957,2021-04-22 17:44:07,b'RT @ReseauFCM: Les #munican sont d\xc3\xa9termin\xc3\xa9es et pr\xc3\xaates \xc3\xa0 mettre en \xc5\x93uvre \xc3\xa0 grande \xc3\xa9chelle les initiatives de lutte contre les #changements\xe2\x80\xa6'
1385284614739083264,2021-04-22 17:29:24,"b""D'ici peu, je rejoindrai @SecDebHaaland et d'autres homologues pour parler du leadership du \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 afin de prot\xc3\xa9ger la\xe2\x80\xa6 https://t.co/Ihc4FLCmkK"""
1385282762056339460,2021-04-22 17:22:02,"b'In a few minutes, I will join @SecDebHaaland and other counterparts to speak about Canada\xe2\x80\x99s leadership on nature pr\xe2\x80\xa6 https://t.co/NIV7DnnEyS'"
1385276511893266433,2021-04-22 16:57:12,b'RT @FCM_online: Municipalities are ready to scale-up local initiatives to fight #climatechange and help Canada meet its new increased targe\xe2\x80\xa6'
1385272581763305476,2021-04-22 16:41:35,b'\xe2\x80\x9cWe commend Canada\xe2\x80\x99s decision to increase its 2030 emissions target... It\xe2\x80\x99s important to note that Canada has been\xe2\x80\xa6 https://t.co/L1kdJ5R7fz'
1385265456177635338,2021-04-22 16:13:16,"b""RT @IainTRankin: Happy to support the federal government increasing their ambition to reduce emissions. With Nova Scotia's target of 53% be\xe2\x80\xa6"""
1385262803150331909,2021-04-22 16:02:43,"b'RT @ClimateEnvoy: With the new 2030 NDC targets from the U.S., Japan, and Canada, combined with strong EU and UK action, major economies ac\xe2\x80\xa6'"
1385262195626450944,2021-04-22 16:00:19,b'RT @ClimateEnvoy: .@CanadianPM\xe2\x80\x99s commitment for Canada to reduce emissions 40-45% by 2030 is a bold step that puts them on track to net zer\xe2\x80\xa6'
1385255449566621697,2021-04-22 15:33:30,b'R\xc3\xa9duction des GES Ottawa et Washington augmentent leurs cibles\n\nvia @LP_LaPresse\nhttps://t.co/Z0Q2LHrhGw'
1385254483752587267,2021-04-22 15:29:40,b'RT @karinagould: I was delighted to join Prime Minister @JustinTrudeau and @JonathanWNV as \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xe2\x80\x99s delegation at the Leaders Summit on Climate\xe2\x80\xa6'
1385254415146393604,2021-04-22 15:29:24,b'\xe2\x80\x9cThe new climate target announced at today\xe2\x80\x99s Earth Day Summit by Prime Minister Trudeau is a positive step forward\xe2\x80\xa6 https://t.co/2UBQP8zOLA'
1385253597047398403,2021-04-22 15:26:08,b'RT @UKinCanada: Alongside @AlokSharma_RDG we warmly welcome \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xe2\x80\x98s climate target of 40-45% reduction by 2030.\n\nWe look forward to working si\xe2\x80\xa6'
1385253584267321344,2021-04-22 15:26:05,b'RT @AlokSharma_RDG: Pleased to see Canada  increase the ambition of their 2030 target \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\n\nAs @G7 partners we are committed to keep 1.5C wit\xe2\x80\xa6'
1385249345193357314,2021-04-22 15:09:15,b'\xf0\x9f\x8e\xa5 Now live. \xf0\x9f\x8c\xb1 #EarthDay  https://t.co/MSgtYek7Dr'
1385246209871384580,2021-04-22 14:56:47,"b""\xf0\x9f\x94\xb4 In a few minutes, @s_guilbeault and I will be speaking about Canada's new 2030 emissions target. Tune in here: \nhttps://t.co/AJ8bPy8zre"""
1385241553476759553,2021-04-22 14:38:17,b'RT @liberal_party: Climate change is a real and serious challenge \xe2\x80\x93 and Canada is accelerating our plan to fight it while building a cleane\xe2\x80\xa6'
1385237226653687811,2021-04-22 14:21:05,"b""Notre nouvel objectif d'\xc3\xa9missions n'est pas seulement un chiffre, c'est un \xc3\xa9nonc\xc3\xa9 de mission, une promesse au monde\xe2\x80\xa6 https://t.co/MpnCI6teQd"""
1385237225454059524,2021-04-22 14:21:05,"b""Ravi de participer au Sommet du Jour de la Terre de @POTUS, o\xc3\xb9 @JustinTrudeau a annonc\xc3\xa9 le nouvel objectif d'\xc3\xa9missi\xe2\x80\xa6 https://t.co/vIqFXMU4F8"""
1385235936137601032,2021-04-22 14:15:58,"b'Our new emissions target isn\xe2\x80\x99t just a number, it\xe2\x80\x99s a mission statement, a promise to the world, to all Canadians, t\xe2\x80\xa6 https://t.co/ReQyo0smtH'"
1385235934711590920,2021-04-22 14:15:57,"b""Great to participate in @POTUS' Earth Day Summit where @JustinTrudeau announced Canada\xe2\x80\x99s new 2030 emissions target\xe2\x80\xa6 https://t.co/6O4Mp4Hb3H"""
1385233621263388677,2021-04-22 14:06:46,b'RT @NatKeohane: Macron: \xe2\x80\x9cThere is no low carbon transition without a #PriceOnCarbon\xe2\x80\x9d #ClimateSummit'
1385233293105418244,2021-04-22 14:05:28,b'Trudeau pledges to slash greenhouse gas emissions by at least 40% by 2030 via @CBCNews \n#ClimateAction \nhttps://t.co/2iZmPU7Ita'
1385232329069768704,2021-04-22 14:01:38,b'RT @CDNelectricity: We are proud to say that Canada\xe2\x80\x99s grid is already one of the cleanest in the world! #EarthDay2021\xf0\x9f\x8c\x8e https://t.co/8DxjopK\xe2\x80\xa6'
1385232220294717442,2021-04-22 14:01:12,"b'RT @DanWoy: On \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xe2\x80\x98s stronger #ClimateAction target:\nAmbitious but achievable, with a lot of hard work. If we work harder still then we can\xe2\x80\xa6'"
1385232113138552838,2021-04-22 14:00:46,b'RT @SDTC_TDDC: Its encouraging to see \xf0\x9f\x8c\x8e leaders gathering on #EarthDay2021  to discuss an ambitious cut in GHG emissions and strengthen cli\xe2\x80\xa6'
1385232052069470221,2021-04-22 14:00:32,"b""RT @WillAAmos: On this #EarthDay2021, I'm grateful we have leaders in both Canada and the United States who believe in climate change and w\xe2\x80\xa6"""
1385217095261114370,2021-04-22 13:01:06,"b""5 yrs ago, I entered into politics because I was concerned about Canada's inaction on climate. \n\nWith hard work &amp; a\xe2\x80\xa6 https://t.co/hHgTPXNpj7"""
1385216677902753801,2021-04-22 12:59:26,"b'""If major economies in the room were to follow Canada\xe2\x80\x99s lead and adopt a rising price on pollution and commit to ph\xe2\x80\xa6 https://t.co/YVTABDjPyw'"
1385211514609618954,2021-04-22 12:38:55,b'RT @CanadianPM: Watch live: Prime Minister Justin Trudeau delivers remarks and participates in the Raising our Climate Ambition session of\xe2\x80\xa6'
1385210420772884480,2021-04-22 12:34:34,b'RT @PastCoal: All eyes on the #LeadersClimateSummit today! UN Secretary General @antonioguterres repeats his call on all countries to stop\xe2\x80\xa6'
1385206506900135936,2021-04-22 12:19:01,"b'RT @JustinTrudeau: Cette ann\xc3\xa9e, bien des gens sortent en plein air pour se changer les id\xc3\xa9es de la pand\xc3\xa9mie. Au Canada, la nature nous ento\xe2\x80\xa6'"
1385160926303772676,2021-04-22 09:17:54,b'RT @goldyhyder: We welcomed opportunity to discuss how government &amp; large employers can ensure that innovation is at heart of responding to\xe2\x80\xa6'
1385066712681299968,2021-04-22 03:03:32,"b'Les changements climatiques exigent un effort mondial et une action collective, alors que nous travaillons ensemble\xe2\x80\xa6 https://t.co/Gomj46IC6t'"
1385066393457111043,2021-04-22 03:02:16,b'Climate change requires a global effort and collective action as we work together to increase ambition. Looking for\xe2\x80\xa6 https://t.co/ue6Q6PrRO0'
1385063876849504261,2021-04-22 02:52:16,"b""Une \xc3\xa9conomie durable et propre exige d'unir nos efforts. Aujourd'hui, j'ai rencontr\xc3\xa9 des leaders du\xe2\x80\xa6 https://t.co/NGPfw5U4Ua"""
1385062720190533632,2021-04-22 02:47:40,"b'A sustainable, clean-growth economy requires Canadians all pulling together. Today I met with thought leaders from\xe2\x80\xa6 https://t.co/Iovv5E4CaX'"
1385060348387106817,2021-04-22 02:38:14,"b'Cela met la table \xc3\xa0 de nouvelles discussions lors du sommet des dirigeants sur le climat, organis\xc3\xa9 par les \xc3\x89tats-Un\xe2\x80\xa6 https://t.co/qebC1ydubL'"
1385060346998710274,2021-04-22 02:38:14,b'Nous avons discut\xc3\xa9 de la protection de la nature et des solutions autochtones pour lutter contre les changements cl\xe2\x80\xa6 https://t.co/U7OOwjwaa9'
1385060345258168320,2021-04-22 02:38:14,"b""Tr\xc3\xa8s int\xc3\xa9ressant d'avoir un partenaire continental dans l'#ActionClimatique. J'ai eu une bonne conversation aujourd\xe2\x80\xa6 https://t.co/i9iVKIjvQw"""
1385055766537809921,2021-04-22 02:20:02,b'This sets the table for more discussions at the U.S.-led Leaders Summit on Climate tomorrow. See my readout: https://t.co/ni9mNQ5pA8'
1385055764839026690,2021-04-22 02:20:02,"b'It\xe2\x80\x99s great to have a continental partner in #ClimateAction. Had a good conversation today with U.S. @SecDebHaaland,\xe2\x80\xa6 https://t.co/weMPBmFVIp'"
1384979977066749955,2021-04-21 21:18:52,"b'RT @BernJordanMP: Pacific wild salmon are in steep decline. We have to act now.\n\n#Budget2021 invests $647M in new research, projects, &amp; tea\xe2\x80\xa6'"
1384952587200438272,2021-04-21 19:30:02,"b'RT @CanadianPM: Today, Prime Minister Justin Trudeau announced that the Honourable Ralph Goodale has been appointed as High Commissioner fo\xe2\x80\xa6'"
1384952573162135553,2021-04-21 19:29:59,"b'RT @CanadianPM: Today, Prime Minister Justin Trudeau spoke with @POTUS Joe Biden. Read a summary of the call:  https://t.co/oIVVEhL89O'"
1384853305889853442,2021-04-21 12:55:32,b'RT @MarkJCarney: I\xe2\x80\x99m thrilled to launch the Glasgow Financial Alliance for Net Zero. This is the breakthrough in mainstreaming climate fina\xe2\x80\xa6'
1384852286489473024,2021-04-21 12:51:29,b'RT @SeaBlueCanada: We applaud the federal government for making an unprecedented investment in ocean protection in the 2021 budget! Canada\xe2\x80\xa6'
1384693057275183105,2021-04-21 02:18:45,"b'RT @NCC_CNCMedia: NEWS: @NCC_CNC welcomes historic investment in nature in #Budget2021, aimed at addressing the dual threats of climate cha\xe2\x80\xa6'"
1384621555221676032,2021-04-20 21:34:38,"b'RT @InsuranceBureau: Kudos to Minister @JonathanWNV, Minister @cathmckenna, @canadianPM &amp; the Government of @Canada for committing to inves\xe2\x80\xa6'"
1384556672350294016,2021-04-20 17:16:49,"b'RT @natureunited_ca: We applaud the new commitment of nearly $3.3B for the protection of oceans, lands and freshwater \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\n\nhttps://t.co/tLh\xe2\x80\xa6'"
1384556011479048195,2021-04-20 17:14:11,"b'RT @nvchamber: Join us for an overview of Budget 2021 with The Honourable Jonathan Wilkinson, M.P. North Vancouver, Minister of Environment\xe2\x80\xa6'"
1384555840175284226,2021-04-20 17:13:30,"b'RT @Oceans_North: Oceans North applauds Canada\xe2\x80\x99s new budget, which contains almost $1 billion to protect our oceans and explicitly acknowle\xe2\x80\xa6'"
1384502600981172228,2021-04-20 13:41:57,"b'RT @NatureCanada: #Budget2021 makes big investments to create and expand parks, #Indigenous protected and conserved areas, and other protec\xe2\x80\xa6'"
1384363316198391809,2021-04-20 04:28:29,b'RT @1Bob_Chamberlin: Min @BernJordanMP I am generally pleased with today\xe2\x80\x99s budget announcement concerning BC #WildSalmon\n\nWith 93% reductio\xe2\x80\xa6'
1384361199274430466,2021-04-20 04:20:04,"b'RT @FlavioVolpe1: ""Invest $8 billion through the Net Zero Accelerator"".\n\nGame_Changer for Canadian zero-emissions vehicles business.\n\nThe E\xe2\x80\xa6'"
1384360340683694081,2021-04-20 04:16:40,"b""\xc3\x80 la derni\xc3\xa8re campagne, nous avions promis de r\xc3\xa9duire de moiti\xc3\xa9 le taux d'imposition pour les entreprises fabriquan\xe2\x80\xa6 https://t.co/WdDHIBnBAf"""
1384360078309003264,2021-04-20 04:15:37,b'RT @MarkJCarney: Huge congratulations to Halifax\xe2\x80\x99s @CarbonCure for winning the Carbon @XPRIZE. Well-deserved recognition of a breakthrough\xe2\x80\xa6'
1384359987623911426,2021-04-20 04:15:15,b'RT @MarkJCarney: Efforts to address climate change have been a struggle between urgency and complacency. \n\nThe urgency of carbon budgets th\xe2\x80\xa6'
1384359340988145666,2021-04-20 04:12:41,"b'During the last campaign, we committed to cutting the corporate tax rate in half for businesses manufacturing zero-\xe2\x80\xa6 https://t.co/VJC3n1DFAr'"
1384345466863820800,2021-04-20 03:17:33,"b""Les changements climatiques sont r\xc3\xa9els (seul le Parti conservateur d'Erin O'Toole le conteste), et les Canadiens en\xe2\x80\xa6 https://t.co/pmMn46HNjA"""
1384343726357721089,2021-04-20 03:10:38,"b'Climate change is real (only Erin O\xe2\x80\x99Toole\xe2\x80\x99s Conservative Party is disputing that), and Canadians are feeling its im\xe2\x80\xa6 https://t.co/nszDYJp2Tp'"
1384339085460901889,2021-04-20 02:52:12,"b'\xe2\x80\x9cWe welcome Canada\xe2\x80\x99s new investments in nature conservation, which can help sustain lands on the scale that people\xe2\x80\xa6 https://t.co/QK8abxfnzb'"
1384333987536162816,2021-04-20 02:31:56,b'RT @carolesaab: Strong support in #Budget2021 for rural communities: \n\xf0\x9f\x93\xb6 New $1B for Broadband\n\xe2\x9b\x88Targeted climate adaptation funding\n\xf0\x9f\x8c\xb3Expande\xe2\x80\xa6'
1384330733498535938,2021-04-20 02:19:01,b'RT @PSF: @PSF applauds the @Canada Government for an historic $647 mill. investment for salmon restoration &amp; aquaculture transition in Fede\xe2\x80\xa6'
1384330324377755650,2021-04-20 02:17:23,"b'""We are pleased to see strategic investments across the Canadian science ecosystem... There is also a focus on clim\xe2\x80\xa6 https://t.co/VIYMRzTkp6'"
1384329730753810436,2021-04-20 02:15:02,b'RT @doniveson: The Federal #Budget2021 provides several key elements for a green recovery for #cdnmuni:\n\xe2\x9e\xa1\xef\xb8\x8f Providing support for bio-med ph\xe2\x80\xa6'
1384329662197768193,2021-04-20 02:14:45,b'RT @FCM_online: STATEMENT: Read FCM\xe2\x80\x99s statement on the 2021 federal budget: \n\nhttps://t.co/pECaR5ewk1\n\n#Budget2021 #cdnmuni #cdnpoli https:\xe2\x80\xa6'
1384328891297411072,2021-04-20 02:11:41,b'Le #Budget2021 offrira des pr\xc3\xaats sans int\xc3\xa9r\xc3\xaat aux Canadiens qui veulent r\xc3\xa9nover leur maison. \n\nCela permettra de r\xc3\xa9\xe2\x80\xa6 https://t.co/oK2TtVkMMx'
1384327653314990081,2021-04-20 02:06:46,b'#Budget2021 will provide interest-free loans to Canadians who want to retrofit their homes. \n\nThis will cut polluti\xe2\x80\xa6 https://t.co/TgryNMPfnR'
1384327300989259782,2021-04-20 02:05:22,"b'\xc2\xab ... d\xc3\xa9montre que le gouvernement ... prend les moyens de contrer la crise de la biodiversit\xc3\xa9..., et qu\xe2\x80\x99il est r\xc3\xa9s\xe2\x80\xa6 https://t.co/ajzITwEyBR'"
1384323945067913220,2021-04-20 01:52:02,b'Le #Budget2021 pr\xc3\xa9voit un investissement suppl\xc3\xa9mentaire de 5 milliards $ dans le Fonds acc\xc3\xa9l\xc3\xa9rateur net z\xc3\xa9ro de 3 m\xe2\x80\xa6 https://t.co/Fq8WkE7rJj'
1384323928450076675,2021-04-20 01:51:58,"b'RT @WillAAmos: Absolutely. And this is consistent with past conservation investments by this government. On all levels - policy, legal, fis\xe2\x80\xa6'"
1384323510802296834,2021-04-20 01:50:19,"b""RT @theminingstory: \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6's #mining industry welcomes several expanded and refined measures proposed in #Budget2021, including in the battery\xe2\x80\xa6"""
1384323321332961289,2021-04-20 01:49:33,"b'RT @WWFCanada: \xe2\x80\x9cNature has been a bright spot in a dark year, and we\xe2\x80\x99re encouraged the government understands the need for investment. Thei\xe2\x80\xa6'"
1384323300214644738,2021-04-20 01:49:28,"b'RT @WWFCanada: #Budget2021 also has commitments to natural infrastructure, marine protection, Pacific salmon conservation (also benefiting\xe2\x80\xa6'"
1384323218081779717,2021-04-20 01:49:09,"b'RT @WWFCanada: .@cafreeland has set a clear trajectory for the recovery of nature with a $4.1B #Budget2021 commitment over 5 years, includi\xe2\x80\xa6'"
1384321468566278148,2021-04-20 01:42:12,b'#Budget2021 is investing an additional $5B towards the $3B Net-Zero Accelerator Fund. \n\nThe fund will decarbonize h\xe2\x80\xa6 https://t.co/75gjtNlZpY'
1384314296562192385,2021-04-20 01:13:42,"b'RT @NCC_CNC: .@NCC_CNC est encourag\xc3\xa9 par les engagements envers la nature du #Budget2021. 2,3 milliards $ sur 5 ans pour la #conservation.\xe2\x80\xa6'"
1384312733869371399,2021-04-20 01:07:29,"b'""...will help to position Canada as a leader in developing and implementing clean technology. The budget also recog\xe2\x80\xa6 https://t.co/L5t4BpFL9t'"
1384312301461725186,2021-04-20 01:05:46,"b'""Budget 2021 contains unprecedented investments to tackle climate change and a range of measures targeting other en\xe2\x80\xa6 https://t.co/J74zHfqseA'"
1384308344551219200,2021-04-20 00:50:03,"b""Le Canada abrite 25 % des zones humides et des for\xc3\xaats bor\xc3\xa9ales de la plan\xc3\xa8te, 20 % de l'eau douce et le plus long l\xe2\x80\xa6 https://t.co/PbdCQdW1qz"""
1384306621111668738,2021-04-20 00:43:12,"b'Canada is home to 25% of the Earth\xe2\x80\x99s wetlands &amp; boreal forests, 20% of its freshwater &amp; the longest coastline in th\xe2\x80\xa6 https://t.co/WEp2bkR4gn'"
1384302500245737474,2021-04-20 00:26:49,"b'\xe2\x80\x9c[Budget 2021] lays the foundations for a cleaner, more competitive, and more equitable Canada... $17.6 b dedicated\xe2\x80\xa6 https://t.co/RsivQLwj07'"
1384302051421671431,2021-04-20 00:25:02,"b""RT @conseilpatronat: #Budget2021 \xc3\x89lectrochoc pour une relance \xc3\xa9conomique verte et durable\n\nL\xe2\x80\x99innovation et l'environnement sortent grands g\xe2\x80\xa6"""
1384301394560126979,2021-04-20 00:22:26,b'\xe2\x80\x9cToday\xe2\x80\x99s federal budget is good news for climate action. The budget contains important initiatives that will help d\xe2\x80\xa6 https://t.co/YkLhXqZtLq'
1384300839775313920,2021-04-20 00:20:13,"b'""Placing the threat of climate change on par with the COVID-19 crisis, Monday\xe2\x80\x99s ... budget promises to hasten the s\xe2\x80\xa6 https://t.co/jZ86Zf037N'"
1384300317588684800,2021-04-20 00:18:09,"b'RT @iveyfoundation: Backed by $17.6B in investments towards a green recovery and a strengthened 2030 GHG reduction target, the 2021 budget\xe2\x80\xa6'"
1384299927115755521,2021-04-20 00:16:36,b'RT @NCC_CNC: .@NCC_CNC is heartened by commitments to nature in #Budget2021. $2.3B over 5 years for nature #conservation. We\xe2\x80\x99re ready to br\xe2\x80\xa6'
1384291210949382147,2021-04-19 23:41:58,b'#Budget2021 is a plan for jobs &amp; growth. \n\nIt means we\xe2\x80\x99ll create 1M jobs by the end of the year.\n\nAnd cut pollution\xe2\x80\xa6 https://t.co/7onYdun3nk'
1384152981692555273,2021-04-19 14:32:41,"b'RT @SeamusORegan: The switch to electric cars is something that we\xe2\x80\x99ve been told would happen\xe2\x80\xa6someday.\n\nWell, someday is here.\n\nWe\xe2\x80\x99re instal\xe2\x80\xa6'"
1384152973702352905,2021-04-19 14:32:39,"b'RT @SeamusORegan: On nous a dit que le passage aux voitures \xc3\xa9lectriques se produirait... un jour. \n\nEh bien, ce jour est arriv\xc3\xa9.\n\nOn instal\xe2\x80\xa6'"
1384152688619712514,2021-04-19 14:31:31,"b'RT @KirstenHillmanA: As we approach #EarthDay2021 and the #LeadersClimateSummit this week, we reflect on the power of partnership and how\xe2\x80\xa6'"
1383946961884090371,2021-04-19 00:54:02,b'The race to a low-carbon world is on &amp; bilateral climate cooperation b/w \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 &amp; \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 can help ensure North American wor\xe2\x80\xa6 https://t.co/GGaRIlesIc'
1383613194711666690,2021-04-18 02:47:46,"b'RT @JaroGiesbrecht: EM @JonathanWNV: #CPC Climate Change plan\n\n""It is &amp; interestingly enough a #CarbonTax, that cuts less pollution, that c\xe2\x80\xa6'"
1383221694899253252,2021-04-17 00:52:05,"b""Unfortunately Cdns are still waiting to see the @CPC_HQ take climate change seriously.\n\nW/ Erin O'Toole's carbon ta\xe2\x80\xa6 https://t.co/twyBeMmHJG"""
1383186100001312771,2021-04-16 22:30:39,"b'RT @MarciIen: This morning, I was joined by @johntory and @m_layton to unveil @noventaenergy\xe2\x80\x99s groundbreaking green energy project, which i\xe2\x80\xa6'"
1383173776951668744,2021-04-16 21:41:41,"b""Je demande aux partis qui croient r\xc3\xa9ellement aux changements climatiques et \xc3\xa0 l'action climatique de travailler ave\xe2\x80\xa6 https://t.co/pWPfJZEFhY"""
1383173774942597122,2021-04-16 21:41:40,"b""Voici une copie de la lettre que j'ai transmise ce matin au chef conservateur ainsi qu\xe2\x80\x99aux autres chefs. https://t.co/cJb2I5IYky"""
1383173769628418057,2021-04-16 21:41:39,"b""Je suis profond\xc3\xa9ment d\xc3\xa9\xc3\xa7u, mais pas surpris, qu\xe2\x80\x99aujourd'hui le @PCC_HQ a non seulement emp\xc3\xaach\xc3\xa9 la conclusion du d\xc3\xa9b\xe2\x80\xa6 https://t.co/3RTQ7X2JqP"""
1383167083924631556,2021-04-16 21:15:05,b'I\xe2\x80\x99m calling on parties that actually believe in climate change and climate action to work with us to move C-12 forw\xe2\x80\xa6 https://t.co/prKLjec71h'
1383167082452369416,2021-04-16 21:15:05,b'When you compare the words they stated to the action they took today it becomes difficult to believe anything that\xe2\x80\xa6 https://t.co/rOqEzcpv6F'
1383167080355205124,2021-04-16 21:15:04,"b'Despite their Member for Saskatoon West @BradRedekopp saying, \xe2\x80\x9cI like the proposed legislation, Bill C-12. The reas\xe2\x80\xa6 https://t.co/N6VskvEzaC'"
1383167059157221379,2021-04-16 21:14:59,"b'Despite their Finance critic saying, \xe2\x80\x9cConservatives in the House support this legislation.\xe2\x80\x9d; https://t.co/yBrbNvguvt'"
1383167037934088195,2021-04-16 21:14:54,"b'And yet the @CPC_HQ moved a motion to kill C-12 despite their Environment critic having said, \xe2\x80\x9cIt may raise some ey\xe2\x80\xa6 https://t.co/1kCWfPVrQJ'"
1383167012634001418,2021-04-16 21:14:48,b'Here is a copy of the letter I wrote to the Conservative Leader and other Leaders this morning. https://t.co/U1p2CBPhQ8'
1383167007886086148,2021-04-16 21:14:47,"b'I am deeply disappointed, but not surprised, that the @CPC_HQ not only prevented debate from concluding on the Net-\xe2\x80\xa6 https://t.co/Y0vEboNMLl'"
1383148962920681474,2021-04-16 20:03:05,"b'RT @CQualtro: Ce matin @JonathanWNV et moi avons annonc\xc3\xa9 un investissement de 12,8 millions de dollars dans @PLT_Canada avec @ParcsCanada.\xe2\x80\xa6'"
1383148931006218246,2021-04-16 20:02:57,"b'RT @CQualtro: This morning @JonathanWNV and I announced a $12.8M investment in\xc2\xa0@PLT_Canada with @ParksCanada. This funding will help 1,700\xe2\x80\xa6'"
1383148685459087365,2021-04-16 20:01:58,"b'RT @YaaraSaks: Canadians need bold, robust, &amp; accountable action to fight the climate crisis. Policy must rely on science &amp; specific target\xe2\x80\xa6'"
1383083604675330053,2021-04-16 15:43:22,"b'RT @OakvilleChamber: JUST ANNOUNCED: We are hosting a virtual event with the Honourable @JonathanWNV, Minister of Environment and Climate C\xe2\x80\xa6'"
1383082243514585089,2021-04-16 15:37:57,b'RT @YaaraSaks: @CPC_HQ gave us a pamphlet with no connection to evidence on #climatechange and have delayed the important work on C-12 that\xe2\x80\xa6'
1383081142732083201,2021-04-16 15:33:35,"b'En d\xc3\xa9cembre dernier, nous avons annonc\xc3\xa9 le Plan climatique renforc\xc3\xa9 du Canada. Gr\xc3\xa2ce \xc3\xa0 ce plan, nous atteindrons no\xe2\x80\xa6 https://t.co/uE850OQmLI'"
1383081141159215107,2021-04-16 15:33:35,"b""Les chefs politiques qui soutiennent l'action climatique ne doivent pas rester les bras crois\xc3\xa9s. Ce n'est pas le mo\xe2\x80\xa6 https://t.co/vxpPp0idzS"""
1383081139603173383,2021-04-16 15:33:34,"b""La loi sur la carboneutralit\xc3\xa9 favorisera une \xc3\xa9conomie plus propre et un environnement plus sain. J'exhorte les d\xc3\xa9pu\xe2\x80\xa6 https://t.co/UzKQ6LFH8J"""
1383081138114203651,2021-04-16 15:33:34,"b""La carboneutralit\xc3\xa9 n'est pas qu'un slogan. Si nous n'atteignons pas cet objectif d'ici 2050, nous ne pourrons attei\xe2\x80\xa6 https://t.co/8QDRdhu1e6"""
1383071934192226305,2021-04-16 14:57:00,"b'Last December, we announced Canada\xe2\x80\x99s Strengthened Climate Plan. With this plan, we will achieve our environmental a\xe2\x80\xa6 https://t.co/F5ExvQyVyZ'"
1383071933105897473,2021-04-16 14:56:59,b'Political leaders who support climate action should not stand idly by while it is delayed. This is not the time to\xe2\x80\xa6 https://t.co/UXOhb6yCdt'
1383071931906285572,2021-04-16 14:56:59,b'The Net-Zero Act will support a cleaner economy. I\xe2\x80\x99m urging MPs to allow 2nd Reading debate on C-12 to conclude tod\xe2\x80\xa6 https://t.co/pJvm1qWZpQ'
1383071930694123524,2021-04-16 14:56:59,"b'If we do not reach net-zero emissions by 2050, we will not achieve the goals of the Paris Agreement. This is an exi\xe2\x80\xa6 https://t.co/OJIXT0g24V'"
1382859255737421826,2021-04-16 00:51:53,"b'RT @s_guilbeault: \xc2\xab\xc2\xa0Les conservateurs semblent proposer une nouvelle version des p\xc3\xa9tro-points\xc2\xa0: plus vous consommez, plus vous gagnez\xc2\xa0\xc2\xbb  -@\xe2\x80\xa6'"
1382833188096081921,2021-04-15 23:08:18,"b'via @nationalpost \n""This will add costs, and [\xe2\x80\xa6] will be less effective at curtailing emissions than what Justin Tr\xe2\x80\xa6 https://t.co/wxhpeAyvvo'"
1382832173040816129,2021-04-15 23:04:16,"b'RT @PnPCBC: Some climate action groups are welcoming the Conservative climate plan as credible and a step in the right direction, but Envir\xe2\x80\xa6'"
1382831087076868097,2021-04-15 22:59:57,b'.@DonMartinCTV\xe2\x80\x99s take on @erinotoole\xe2\x80\x99s carbon tax:  \nWhat O\xe2\x80\x99Toole rolled out was some sort of Frankensteinian cross\xe2\x80\xa6 https://t.co/GnYxQo4b6s'
1382824019813089282,2021-04-15 22:31:52,"b""RT @pablorodriguez: Comment avoir un plan cr\xc3\xa9dible pour lutter contre le changement climatique? Premi\xc3\xa8rement il faut reconna\xc3\xaetre l'existenc\xe2\x80\xa6"""
1382823869480783873,2021-04-15 22:31:16,"b'RT @cathmckenna: Climate action in 2021 is equal part obligation &amp; opportunity. Opportunity for \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 biz, for young people, for quality of li\xe2\x80\xa6'"
1382823389614764032,2021-04-15 22:29:22,b'Ottawa warns Sask. that EV tax sends a bad signal via @leaderpost \n\n\xe2\x80\x9cWe would hope that the Saskatchewan Party \xe2\x80\x94 a\xe2\x80\xa6 https://t.co/o8TS8xfcDC'
1382819236465217539,2021-04-15 22:12:52,"b'RT @CTV_PowerPlay: ""He can say one thing but that\'s not what his own modelling shows,"" says @JonathanWNV.\n\nWhat is @JonathanWNV\'s response\xe2\x80\xa6'"
1382814947772616708,2021-04-15 21:55:49,"b'\xe2\x80\x9cRight here in Canada, we have the entire supply chain, from the raw resources to the talent to the manufacturing b\xe2\x80\xa6 https://t.co/EU58ehAk7E'"
1382797970467344391,2021-04-15 20:48:21,"b'.@GreenpeaceCA\'s take on @erinotoole\'s carbon tax: \n""...a weaker, more bureaucratic carbon pricing system that shif\xe2\x80\xa6 https://t.co/UPzuC76SNC'"
1382797105291530240,2021-04-15 20:44:55,"b'RT @natnewswatch: The more you burn, the more you earn. #carbontax'"
